TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
96;0;2.98;5.96;8.738;11.516;13.339;15.161;16.248;17.334;18.155;18.977;19.623;20.431;21.327;22.234;23.249;24.278;25.107;25.936;26.753;27.57;28.15;28.73;29.312;29.894;30.292;30.691;30.954;31.216;31.423;31.642;32.133;32.624;33.115;33.606;34.098;33.494;32.896;32.303;31.715;31.133;31.022;30.91;30.799;30.688;30.576;30.465;30.354;30.242;30.131;30.02;29.627;29.233;28.84;28.447;28.054;27.661;27.268;26.874;26.481;26.088;25.78;25.472;25.164;24.856;24.548;24.241;23.933;23.625;23.317;23.009
97;0;2.966;5.932;8.71;11.488;13.283;15.077;16.176;17.276;18.141;19.007;19.652;20.459;21.37;22.294;23.338;24.396;25.241;26.086;26.917;27.747;28.328;28.909;29.489;30.069;30.438;30.808;31.057;31.306;31.511;31.73;32.209;32.688;33.168;33.647;34.127;33.517;32.913;32.314;31.721;31.133;31.022;30.91;30.799;30.688;30.576;30.465;30.354;30.242;30.131;30.02;29.627;29.233;28.84;28.447;28.054;27.661;27.268;26.874;26.481;26.088;25.78;25.472;25.164;24.856;24.548;24.241;23.933;23.625;23.317;23.009
98;0;2.952;5.904;8.682;11.46;13.227;14.993;16.105;17.217;18.127;19.037;19.681;20.487;21.414;22.353;23.427;24.515;25.376;26.237;27.08;27.924;28.506;29.088;29.666;30.244;30.584;30.924;31.16;31.396;31.598;31.817;32.285;32.753;33.22;33.688;34.156;33.54;32.93;32.326;31.727;31.133;31.022;30.91;30.799;30.688;30.576;30.465;30.354;30.242;30.131;30.02;29.627;29.233;28.84;28.447;28.054;27.661;27.268;26.874;26.481;26.088;25.78;25.472;25.164;24.856;24.548;24.241;23.933;23.625;23.317;23.009
99;0;2.938;5.876;8.654;11.432;13.17;14.909;16.034;17.159;18.113;19.067;19.71;20.516;21.458;22.413;23.516;24.634;25.511;26.387;27.244;28.102;28.685;29.268;29.844;30.419;30.73;31.041;31.263;31.486;31.686;31.905;32.361;32.817;33.273;33.729;34.185;33.564;32.948;32.337;31.732;31.133;31.022;30.91;30.799;30.688;30.576;30.465;30.354;30.242;30.131;30.02;29.627;29.233;28.84;28.447;28.054;27.661;27.268;26.874;26.481;26.088;25.78;25.472;25.164;24.856;24.548;24.241;23.933;23.625;23.317;23.009
100;0;2.924;5.847;8.626;11.404;13.114;14.824;15.963;17.101;18.099;19.097;19.739;20.544;21.502;22.472;23.605;24.753;25.645;26.537;27.408;28.279;28.863;29.447;30.021;30.595;30.876;31.158;31.367;31.575;31.779;31.992;32.437;32.881;33.326;33.77;34.214;33.587;32.965;32.349;31.738;31.133;31.022;30.91;30.799;30.688;30.576;30.465;30.354;30.242;30.131;30.02;29.627;29.233;28.84;28.447;28.054;27.661;27.268;26.874;26.481;26.088;25.78;25.472;25.164;24.856;24.548;24.241;23.933;23.625;23.317;23.009
101;0;2.895;5.789;8.554;11.318;13.057;14.796;15.964;17.131;18.099;19.067;19.738;20.572;21.53;22.501;23.649;24.812;25.704;26.595;27.482;28.369;28.923;29.476;30.036;30.595;30.891;31.187;31.425;31.663;31.883;32.113;32.545;32.977;33.409;33.841;34.273;33.679;33.091;32.507;31.929;31.356;31.243;31.131;31.019;30.906;30.794;30.682;30.569;30.457;30.345;30.232;29.836;29.439;29.043;28.646;28.249;27.853;27.456;27.06;26.663;26.267;25.958;25.65;25.342;25.033;24.725;24.417;24.108;23.8;23.492;23.183
102;0;2.866;5.731;8.481;11.232;13;14.768;15.965;17.161;18.099;19.037;19.737;20.601;21.559;22.53;23.692;24.87;25.762;26.654;27.556;28.458;28.982;29.506;30.05;30.595;30.906;31.216;31.483;31.75;31.987;32.234;32.654;33.073;33.492;33.912;34.331;33.771;33.216;32.666;32.12;31.578;31.465;31.352;31.238;31.125;31.012;30.898;30.785;30.672;30.558;30.445;30.045;29.645;29.245;28.845;28.445;28.045;27.645;27.245;26.845;26.445;26.136;25.828;25.519;25.21;24.901;24.593;24.284;23.975;23.667;23.358
103;0;2.836;5.673;8.409;11.145;12.943;14.74;15.966;17.191;18.099;19.007;19.736;20.629;21.588;22.559;23.736;24.928;25.82;26.712;27.63;28.548;29.042;29.535;30.065;30.595;30.92;31.246;31.542;31.838;32.092;32.355;32.762;33.169;33.576;33.983;34.39;33.864;33.342;32.824;32.311;31.801;31.687;31.572;31.458;31.344;31.229;31.115;31.001;30.886;30.772;30.658;30.254;29.851;29.447;29.044;28.641;28.237;27.834;27.43;27.027;26.624;26.315;26.005;25.696;25.387;25.078;24.769;24.46;24.151;23.842;23.532
104;0;2.807;5.615;8.337;11.059;12.886;14.712;15.967;17.222;18.099;18.977;19.735;20.657;21.616;22.587;23.779;24.987;25.879;26.771;27.704;28.638;29.101;29.564;30.079;30.595;30.935;31.275;31.6;31.926;32.196;32.476;32.871;33.265;33.659;34.054;34.448;33.956;33.468;32.983;32.502;32.024;31.908;31.793;31.678;31.562;31.447;31.332;31.216;31.101;30.986;30.87;30.464;30.057;29.65;29.243;28.836;28.429;28.023;27.616;27.209;26.802;26.493;26.183;25.874;25.564;25.255;24.945;24.635;24.326;24.016;23.707
105;0;2.778;5.557;8.265;10.973;12.828;14.684;15.968;17.252;18.099;18.947;19.734;20.686;21.645;22.616;23.823;25.045;25.937;26.829;27.778;28.728;29.16;29.593;30.094;30.595;30.949;31.304;31.659;32.013;32.3;32.597;32.979;33.361;33.743;34.125;34.506;34.048;33.593;33.141;32.692;32.246;32.13;32.014;31.897;31.781;31.665;31.548;31.432;31.316;31.199;31.083;30.673;30.263;29.852;29.442;29.032;28.622;28.211;27.801;27.391;26.981;26.671;26.361;26.051;25.741;25.431;25.121;24.811;24.501;24.191;23.881
106;0;2.75;5.5;8.209;10.917;12.8;14.684;15.982;17.28;18.085;18.891;19.706;20.686;21.659;22.645;23.882;25.135;26.041;26.948;27.882;28.815;29.219;29.623;30.109;30.595;30.949;31.304;31.688;32.072;32.402;32.744;33.138;33.532;33.926;34.321;34.715;34.266;33.819;33.376;32.935;32.497;32.38;32.263;32.146;32.029;31.911;31.794;31.677;31.56;31.443;31.326;30.911;30.497;30.083;29.669;29.255;28.84;28.426;28.012;27.598;27.183;26.871;26.558;26.245;25.932;25.62;25.307;24.994;24.681;24.369;24.056
107;0;2.722;5.444;8.152;10.86;12.772;14.684;15.996;17.308;18.071;18.834;19.678;20.686;21.673;22.674;23.941;25.225;26.146;27.067;27.985;28.903;29.277;29.652;30.123;30.595;30.949;31.304;31.717;32.13;32.505;32.89;33.296;33.703;34.11;34.517;34.924;34.483;34.045;33.61;33.178;32.748;32.63;32.512;32.394;32.276;32.158;32.04;31.922;31.804;31.686;31.568;31.15;30.732;30.314;29.895;29.477;29.059;28.641;28.222;27.804;27.386;27.07;26.755;26.439;26.124;25.808;25.493;25.177;24.862;24.546;24.23
108;0;2.694;5.388;8.096;10.804;12.744;14.684;16.01;17.336;18.057;18.778;19.65;20.686;21.687;22.702;24;25.314;26.25;27.186;28.088;28.99;29.336;29.681;30.138;30.595;30.949;31.304;31.746;32.189;32.607;33.036;33.455;33.874;34.294;34.713;35.132;34.701;34.271;33.845;33.42;32.999;32.88;32.761;32.642;32.524;32.405;32.286;32.167;32.049;31.93;31.811;31.389;30.967;30.544;30.122;29.7;29.278;28.855;28.433;28.011;27.589;27.27;26.952;26.633;26.315;25.997;25.678;25.36;25.042;24.723;24.405
109;0;2.666;5.332;8.04;10.748;12.716;14.684;16.024;17.364;18.043;18.722;19.622;20.686;21.702;22.731;24.059;25.404;26.354;27.305;28.191;29.078;29.394;29.71;30.152;30.595;30.949;31.304;31.776;32.247;32.709;33.182;33.613;34.045;34.477;34.909;35.341;34.918;34.497;34.079;33.663;33.249;33.13;33.01;32.891;32.771;32.652;32.532;32.413;32.293;32.173;32.054;31.628;31.201;30.775;30.349;29.922;29.496;29.07;28.644;28.217;27.791;27.47;27.149;26.828;26.506;26.185;25.864;25.543;25.222;24.901;24.58
110;0;2.643;5.286;7.984;10.692;12.688;14.684;16.038;17.392;18.029;18.666;19.594;20.686;21.716;22.76;24.118;25.494;26.459;27.424;28.295;29.166;29.452;29.739;30.167;30.595;30.949;31.304;31.805;32.305;32.811;33.328;33.772;34.216;34.661;35.105;35.55;35.135;34.723;34.313;33.906;33.5;33.38;33.259;33.139;33.019;32.898;32.778;32.658;32.537;32.417;32.297;31.866;31.436;31.006;30.575;30.145;29.715;29.285;28.854;28.424;27.994;27.67;27.346;27.022;26.698;26.374;26.05;25.726;25.402;25.078;24.754
111;0;2.633;5.266;7.955;10.664;12.659;14.654;15.994;17.334;18;18.666;19.58;20.657;21.716;22.789;24.132;25.494;26.444;27.394;28.265;29.136;29.452;29.769;30.226;30.684;31.068;31.452;31.954;32.456;32.974;33.492;33.914;34.381;34.849;35.316;35.783;35.367;34.952;34.54;34.131;33.723;33.602;33.48;33.359;33.237;33.116;32.995;32.873;32.752;32.631;32.509;32.076;31.642;31.208;30.774;30.341;29.907;29.473;29.04;28.606;28.172;27.848;27.524;27.199;26.875;26.55;26.226;25.902;25.577;25.253;24.929
112;0;2.623;5.246;7.926;10.636;12.63;14.624;15.95;17.276;17.971;18.666;19.566;20.629;21.716;22.817;24.147;25.494;26.43;27.365;28.236;29.107;29.452;29.798;30.286;30.774;31.187;31.6;32.103;32.606;33.137;33.668;34.064;34.546;35.036;35.527;36.017;35.598;35.182;34.767;34.355;33.946;33.823;33.701;33.578;33.456;33.334;33.211;33.089;32.967;32.844;32.722;32.285;31.848;31.411;30.973;30.536;30.099;29.662;29.225;28.788;28.351;28.026;27.701;27.376;27.052;26.727;26.402;26.077;25.753;25.428;25.103
113;0;2.613;5.226;7.908;10.608;12.601;14.594;15.906;17.217;17.942;18.666;19.551;20.601;21.716;22.846;24.161;25.494;26.415;27.336;28.207;29.078;29.452;29.827;30.345;30.864;31.306;31.748;32.252;32.756;33.3;33.843;34.269;34.711;35.224;35.737;36.251;35.83;35.411;34.995;34.58;34.168;34.045;33.921;33.798;33.675;33.551;33.428;33.305;33.181;33.058;32.935;32.494;32.053;31.613;31.172;30.732;30.291;29.851;29.41;28.97;28.529;28.204;27.879;27.554;27.229;26.903;26.578;26.253;25.928;25.603;25.278
114;0;2.603;5.206;7.916;10.626;12.572;14.564;15.861;17.159;17.913;18.666;19.537;20.572;21.716;22.875;24.176;25.494;26.4;27.307;28.178;29.049;29.452;29.856;30.405;30.954;31.425;31.897;32.401;32.906;33.462;34.018;34.474;34.93;35.412;35.948;36.484;36.061;35.64;35.222;34.805;34.391;34.266;34.142;34.018;33.893;33.769;33.645;33.52;33.396;33.272;33.147;32.703;32.259;31.815;31.371;30.928;30.484;30.04;29.596;29.152;28.708;28.382;28.057;27.731;27.406;27.08;26.754;26.429;26.103;25.778;25.452
115;0;2.593;5.186;7.924;10.662;12.643;14.624;15.817;17.101;17.883;18.666;19.523;20.544;21.716;22.904;24.19;25.494;26.386;27.278;28.149;29.02;29.452;29.885;30.464;31.043;31.544;32.045;32.551;33.056;33.625;34.193;34.68;35.166;35.652;36.159;36.718;36.293;35.869;35.449;35.03;34.614;34.488;34.363;34.237;34.112;33.987;33.861;33.736;33.611;33.485;33.36;32.912;32.465;32.018;31.57;31.123;30.676;30.228;29.781;29.334;28.886;28.56;28.234;27.908;27.582;27.257;26.931;26.605;26.279;25.953;25.627
116;0;2.593;5.186;7.894;10.602;12.591;14.58;15.77;17.073;17.883;18.694;19.523;20.516;21.702;22.904;24.19;25.494;26.371;27.248;28.119;28.99;29.468;29.946;30.538;31.131;31.662;32.193;32.712;33.232;33.801;34.371;34.862;35.354;35.845;36.337;36.924;36.496;36.07;35.647;35.225;34.806;34.68;34.555;34.429;34.303;34.177;34.051;33.926;33.8;33.674;33.548;33.1;32.652;32.204;31.756;31.308;30.86;30.411;29.963;29.515;29.067;28.738;28.409;28.079;27.75;27.421;27.092;26.763;26.433;26.104;25.775
117;0;2.593;5.186;7.864;10.542;12.539;14.535;15.758;17.045;17.883;18.722;19.523;20.487;21.687;22.904;24.19;25.494;26.357;27.219;28.09;28.961;29.484;30.006;30.612;31.218;31.78;32.341;32.874;33.407;33.978;34.548;35.045;35.542;36.039;36.536;37.131;36.7;36.271;35.845;35.421;34.999;34.873;34.746;34.62;34.494;34.368;34.242;34.115;33.989;33.863;33.737;33.288;32.839;32.39;31.941;31.492;31.043;30.594;30.145;29.696;29.247;28.915;28.583;28.25;27.918;27.586;27.253;26.921;26.588;26.256;25.924
118;0;2.593;5.186;7.833;10.481;12.486;14.491;15.761;17.031;17.883;18.75;19.523;20.459;21.673;22.904;24.19;25.494;26.342;27.19;28.061;28.932;29.499;30.067;30.687;31.306;31.898;32.489;33.036;33.582;34.154;34.725;35.228;35.73;36.233;36.735;37.337;36.904;36.472;36.043;35.616;35.191;35.065;34.938;34.812;34.685;34.558;34.432;34.305;34.179;34.052;33.925;33.476;33.026;32.576;32.126;31.677;31.227;30.777;30.328;29.878;29.428;29.092;28.757;28.421;28.086;27.75;27.414;27.079;26.743;26.408;26.072
119;0;2.593;5.186;7.803;10.421;12.434;14.447;15.764;17.081;17.909;18.778;19.523;20.431;21.659;22.904;24.19;25.494;26.327;27.161;28.032;28.903;29.515;30.127;30.761;31.394;32.015;32.637;33.197;33.757;34.33;34.903;35.411;35.918;36.426;36.934;37.544;37.107;36.673;36.241;35.811;35.384;35.257;35.13;35.003;34.876;34.749;34.622;34.495;34.368;34.241;34.114;33.663;33.213;32.762;32.312;31.861;31.411;30.96;30.51;30.059;29.609;29.27;28.931;28.592;28.253;27.914;27.576;27.237;26.898;26.559;26.22
120;0;2.593;5.186;7.773;10.361;12.382;14.403;15.767;17.131;18.049;18.967;19.533;20.402;21.645;22.904;24.19;25.494;26.313;27.132;28.003;28.874;29.531;30.188;30.835;31.481;32.133;32.785;33.359;33.933;34.506;35.08;35.593;36.107;36.62;37.133;37.751;37.311;36.874;36.439;36.007;35.576;35.449;35.322;35.194;35.067;34.94;34.812;34.685;34.557;34.43;34.303;33.851;33.4;32.949;32.497;32.046;31.594;31.143;30.692;30.24;29.789;29.447;29.105;28.763;28.421;28.079;27.737;27.395;27.053;26.711;26.369
121;0;2.564;5.127;7.687;10.247;12.282;14.317;15.681;17.045;17.981;18.917;19.542;20.398;21.659;22.937;24.207;25.494;26.313;27.132;28.003;28.874;29.545;30.217;30.864;31.511;32.178;32.846;33.434;34.022;34.611;35.199;35.73;36.261;36.793;37.324;37.959;37.517;37.078;36.64;36.206;35.773;35.645;35.517;35.388;35.26;35.132;35.004;34.876;34.748;34.619;34.491;34.036;33.582;33.127;32.672;32.217;31.763;31.308;30.853;30.398;29.944;29.599;29.254;28.909;28.564;28.219;27.875;27.53;27.185;26.84;26.495
122;0;2.535;5.069;7.601;10.132;12.181;14.231;15.595;16.959;17.913;18.866;19.551;20.398;21.673;22.969;24.223;25.494;26.313;27.132;28.003;28.874;29.56;30.246;30.893;31.54;32.223;32.906;33.509;34.112;34.715;35.318;35.867;36.416;36.965;37.514;38.168;37.723;37.281;36.842;36.405;35.97;35.841;35.712;35.583;35.454;35.325;35.196;35.067;34.938;34.809;34.68;34.222;33.763;33.305;32.847;32.389;31.931;31.473;31.014;30.556;30.098;29.75;29.403;29.055;28.707;28.36;28.012;27.665;27.317;26.969;26.622
123;0;2.505;5.011;7.514;10.018;12.081;14.144;15.508;16.872;17.844;18.816;19.561;20.467;21.687;23.002;24.24;25.494;26.313;27.132;28.003;28.874;29.575;30.276;30.922;31.569;32.268;32.967;33.584;34.202;34.819;35.437;36.004;36.571;37.138;37.705;38.376;37.93;37.485;37.043;36.604;36.166;36.036;35.907;35.777;35.647;35.517;35.387;35.258;35.128;34.998;34.868;34.407;33.945;33.484;33.022;32.56;32.099;31.637;31.176;30.714;30.252;29.902;29.552;29.201;28.851;28.5;28.15;27.799;27.449;27.098;26.748
124;0;2.476;4.953;7.428;9.904;11.981;14.058;15.422;16.786;17.776;18.766;19.57;20.536;21.78;23.041;24.256;25.494;26.313;27.132;28.003;28.874;29.589;30.305;30.951;31.598;32.313;33.027;33.659;34.292;34.924;35.556;36.141;36.726;37.311;37.896;38.585;38.136;37.689;37.245;36.802;36.363;36.232;36.102;35.971;35.84;35.71;35.579;35.449;35.318;35.187;35.057;34.592;34.127;33.662;33.197;32.732;32.267;31.802;31.337;30.872;30.407;30.054;29.7;29.347;28.994;28.641;28.287;27.934;27.581;27.228;26.874
125;0;2.447;4.895;7.342;9.789;11.881;13.972;15.336;16.7;17.708;18.716;19.579;20.605;21.935;23.284;24.361;25.494;26.313;27.132;28.003;28.874;29.604;30.334;30.981;31.627;32.358;33.088;33.735;34.381;35.028;35.675;36.278;36.881;37.483;38.086;38.794;38.342;37.893;37.446;37.001;36.559;36.428;36.297;36.165;36.034;35.902;35.771;35.64;35.508;35.377;35.245;34.777;34.309;33.84;33.372;32.903;32.435;31.967;31.498;31.03;30.561;30.205;29.849;29.493;29.137;28.781;28.425;28.069;27.713;27.357;27.001
126;0;2.433;4.867;7.285;9.703;11.764;13.825;15.204;16.584;17.607;18.63;19.535;20.605;21.936;23.286;24.391;25.511;26.309;27.132;28.003;28.874;29.618;30.363;31.024;31.686;32.431;33.175;33.822;34.469;35.131;35.794;36.408;37.022;37.636;38.25;38.969;38.516;38.065;37.616;37.17;36.726;36.594;36.462;36.33;36.198;36.066;35.934;35.802;35.67;35.538;35.406;34.934;34.462;33.99;33.519;33.047;32.575;32.103;31.631;31.16;30.688;30.331;29.975;29.618;29.262;28.905;28.549;28.193;27.836;27.48;27.123
127;0;2.419;4.838;7.228;9.617;11.648;13.679;15.073;16.467;17.505;18.543;19.492;20.605;21.937;23.288;24.421;25.569;26.304;27.132;28.003;28.874;29.633;30.392;31.068;31.744;32.504;33.263;33.91;34.556;35.235;35.913;36.538;37.163;37.789;38.414;39.144;38.689;38.236;37.786;37.338;36.892;36.76;36.627;36.495;36.362;36.229;36.097;35.964;35.832;35.699;35.566;35.091;34.616;34.141;33.665;33.19;32.715;32.24;31.765;31.289;30.814;30.457;30.1;29.744;29.387;29.03;28.673;28.316;27.959;27.602;27.245
128;0;2.405;4.81;7.17;9.531;11.531;13.532;14.942;16.351;17.404;18.457;19.449;20.605;21.938;23.29;24.451;25.627;26.311;27.132;28.003;28.874;29.648;30.422;31.112;31.803;32.577;33.351;33.997;34.644;35.338;36.031;36.668;37.305;37.942;38.578;39.319;38.862;38.408;37.956;37.506;37.059;36.926;36.792;36.659;36.526;36.393;36.26;36.126;35.993;35.86;35.727;35.248;34.77;34.291;33.812;33.334;32.855;32.376;31.898;31.419;30.941;30.583;30.226;29.869;29.511;29.154;28.797;28.44;28.082;27.725;27.368
129;0;2.391;4.782;7.113;9.444;11.415;13.386;14.81;16.235;17.303;18.371;19.406;20.605;21.939;23.292;24.481;25.686;26.442;27.198;28.003;28.874;29.662;30.451;31.156;31.861;32.65;33.438;34.085;34.732;35.441;36.15;36.798;37.446;38.094;38.742;39.495;39.036;38.58;38.126;37.674;37.225;37.092;36.958;36.824;36.69;36.556;36.423;36.289;36.155;36.021;35.887;35.405;34.923;34.441;33.959;33.477;32.995;32.513;32.031;31.549;31.067;30.709;30.352;29.994;29.636;29.279;28.921;28.563;28.206;27.848;27.49
130;0;2.377;4.754;7.056;9.358;11.299;13.24;14.679;16.118;17.201;18.285;19.363;20.605;21.94;23.294;24.511;25.744;26.573;27.403;28.003;28.874;29.677;30.48;31.2;31.919;32.723;33.526;34.173;34.819;35.544;36.269;36.929;37.588;38.247;38.906;39.67;39.209;38.751;38.296;37.843;37.392;37.257;37.123;36.989;36.854;36.72;36.585;36.451;36.317;36.182;36.048;35.562;35.077;34.591;34.106;33.621;33.135;32.65;32.164;31.679;31.193;30.835;30.477;30.119;29.761;29.403;29.045;28.687;28.329;27.971;27.613
131;0;2.333;4.666;6.926;9.185;11.126;13.067;14.506;15.946;17.029;18.112;19.175;20.4;21.749;23.115;24.362;25.625;26.455;27.284;27.944;28.915;29.726;30.536;31.273;32.009;32.797;33.584;34.246;34.907;35.632;36.357;37.057;37.757;38.457;39.157;39.904;39.452;39.004;38.557;38.113;37.671;37.535;37.399;37.264;37.128;36.993;36.857;36.721;36.586;36.45;36.315;35.828;35.341;34.855;34.368;33.881;33.395;32.908;32.421;31.935;31.448;31.087;30.726;30.365;30.004;29.643;29.282;28.921;28.559;28.198;27.837
132;0;2.289;4.578;6.795;9.013;10.954;12.895;14.334;15.773;16.856;17.94;18.988;20.196;21.557;22.937;24.213;25.506;26.336;27.165;27.886;28.957;29.775;30.593;31.346;32.099;32.871;33.643;34.319;34.995;35.72;36.445;37.186;37.927;38.668;39.409;40.15;39.696;39.256;38.818;38.383;37.95;37.813;37.676;37.539;37.402;37.265;37.129;36.992;36.855;36.718;36.581;36.094;35.606;35.118;34.63;34.142;33.654;33.166;32.679;32.191;31.703;31.339;30.975;30.611;30.246;29.882;29.518;29.154;28.79;28.426;28.062
133;0;2.245;4.489;6.665;8.84;10.781;12.722;14.161;15.601;16.684;17.767;18.8;19.992;21.365;22.758;24.064;25.387;26.217;27.046;27.827;28.999;29.824;30.649;31.419;32.189;32.945;33.701;34.392;35.082;35.807;36.532;37.314;38.096;38.878;39.66;40.442;39.956;39.508;39.08;38.653;38.228;38.09;37.952;37.814;37.676;37.538;37.4;37.262;37.124;36.986;36.848;36.359;35.87;35.381;34.892;34.403;33.914;33.425;32.936;32.447;31.958;31.59;31.223;30.856;30.489;30.122;29.755;29.388;29.021;28.654;28.287
134;0;2.201;4.401;6.535;8.668;10.609;12.55;13.989;15.428;16.511;17.595;18.613;19.788;21.174;22.579;23.915;25.269;26.098;26.927;27.769;29.04;29.873;30.705;31.492;32.278;33.019;33.76;34.465;35.17;35.895;36.62;37.443;38.265;39.088;39.911;40.734;40.245;39.76;39.341;38.923;38.507;38.368;38.229;38.09;37.95;37.811;37.672;37.533;37.393;37.254;37.115;36.625;36.134;35.644;35.154;34.664;34.173;33.683;33.193;32.703;32.212;31.842;31.472;31.102;30.732;30.362;29.992;29.622;29.251;28.881;28.511
135;0;2.156;4.313;6.404;8.495;10.436;12.377;13.816;15.256;16.339;17.422;18.425;19.584;20.982;22.4;23.766;25.15;25.979;26.808;27.726;29.082;29.922;30.762;31.565;32.368;33.093;33.818;34.538;35.257;35.982;36.707;37.571;38.435;39.299;40.162;41.026;40.534;40.046;39.602;39.193;38.786;38.646;38.505;38.365;38.224;38.084;37.943;37.803;37.663;37.522;37.382;36.89;36.399;35.907;35.416;34.924;34.433;33.942;33.45;32.959;32.467;32.094;31.721;31.348;30.975;30.602;30.228;29.855;29.482;29.109;28.736
136;0;2.127;4.255;6.318;8.381;10.293;12.205;13.645;15.085;16.181;17.278;18.267;19.41;20.778;22.166;23.589;25.031;25.858;26.685;27.681;29.08;29.894;30.718;31.552;32.387;33.124;33.862;34.589;35.316;36.041;36.768;37.683;38.6;39.517;40.434;41.351;40.855;40.362;39.871;39.47;39.091;38.949;38.808;38.667;38.525;38.384;38.242;38.101;37.96;37.818;37.677;37.181;36.686;36.191;35.696;35.2;34.705;34.21;33.714;33.219;32.724;32.348;31.971;31.595;31.219;30.842;30.466;30.09;29.713;29.337;28.961
137;0;2.098;4.197;6.232;8.267;10.149;12.032;13.473;14.915;16.024;17.133;18.108;19.236;20.575;21.932;23.412;24.912;25.737;26.562;27.636;29.109;29.923;30.737;31.576;32.416;33.156;33.906;34.64;35.374;36.099;36.828;37.795;38.765;39.736;40.706;41.677;41.176;40.678;40.183;39.747;39.396;39.253;39.111;38.969;38.826;38.684;38.541;38.399;38.256;38.114;37.972;37.472;36.973;36.474;35.975;35.476;34.977;34.478;33.979;33.48;32.981;32.601;32.222;31.842;31.463;31.083;30.703;30.324;29.944;29.565;29.185
138;0;2.069;4.138;6.145;8.152;10.006;11.859;13.302;14.744;15.866;16.989;17.95;19.062;20.371;21.698;23.235;24.793;25.616;26.439;27.592;29.139;29.952;30.766;31.621;32.476;33.212;33.949;34.691;35.433;36.158;36.889;37.907;38.93;39.954;40.978;42.002;41.497;40.995;40.495;40.024;39.701;39.557;39.414;39.27;39.127;38.984;38.84;38.697;38.553;38.41;38.266;37.764;37.261;36.758;36.255;35.752;35.249;34.746;34.243;33.74;33.237;32.855;32.472;32.089;31.706;31.324;30.941;30.558;30.175;29.793;29.41
139;0;2.04;4.08;6.059;8.038;9.862;11.687;13.13;14.574;15.709;16.844;17.791;18.888;20.167;21.464;23.058;24.674;25.495;26.316;27.547;29.168;29.981;30.795;31.666;32.537;33.272;34.008;34.747;35.491;36.218;36.949;38.029;39.109;40.189;41.269;42.349;41.818;41.311;40.807;40.305;40.006;39.861;39.717;39.572;39.428;39.283;39.139;38.995;38.85;38.706;38.561;38.055;37.548;37.041;36.534;36.028;35.521;35.014;34.508;34.001;33.494;33.108;32.722;32.336;31.95;31.564;31.178;30.793;30.407;30.021;29.635
140;0;2.011;4.022;5.973;7.924;9.719;11.514;12.959;14.403;15.552;16.7;17.633;18.714;19.963;21.23;22.881;24.555;25.374;26.193;27.502;29.197;30.011;30.824;31.711;32.597;33.333;34.068;34.809;35.55;36.28;37.01;38.162;39.313;40.465;41.616;42.768;42.271;41.777;41.286;40.797;40.311;40.165;40.02;39.874;39.729;39.583;39.438;39.293;39.147;39.002;38.856;38.346;37.835;37.325;36.814;36.304;35.793;35.283;34.772;34.261;33.751;33.362;32.973;32.583;32.194;31.805;31.416;31.027;30.638;30.248;29.859
141;0;1.954;3.908;5.842;7.777;9.531;11.284;12.713;14.142;15.306;16.469;17.403;18.484;19.7;20.934;22.538;24.165;25.03;25.894;27.178;28.844;29.731;30.618;31.577;32.537;33.332;34.127;34.897;35.666;36.427;37.187;38.292;39.396;40.501;41.605;42.71;42.214;41.72;41.23;40.742;40.256;40.111;39.966;39.82;39.675;39.529;39.384;39.238;39.093;38.947;38.802;38.292;37.782;37.272;36.762;36.251;35.741;35.231;34.721;34.211;33.701;33.312;32.922;32.533;32.144;31.755;31.366;30.977;30.587;30.198;29.809
142;0;1.897;3.793;5.712;7.631;9.342;11.053;12.467;13.882;15.06;16.239;17.173;18.253;19.437;20.638;22.196;23.775;24.685;25.596;26.855;28.492;29.451;30.411;31.444;32.476;33.331;34.185;34.984;35.783;36.574;37.365;38.422;39.479;40.536;41.594;42.651;42.156;41.664;41.174;40.687;40.202;40.057;39.911;39.766;39.621;39.475;39.33;39.184;39.039;38.893;38.748;38.238;37.728;37.219;36.709;36.199;35.69;35.18;34.67;34.16;33.651;33.261;32.872;32.483;32.094;31.705;31.316;30.927;30.537;30.148;29.759
143;0;1.84;3.679;5.582;7.484;9.153;10.822;12.222;13.621;14.814;16.008;16.944;18.023;19.174;20.342;21.853;23.385;24.341;25.298;26.532;28.139;29.172;30.205;31.31;32.416;33.33;34.244;35.072;35.9;36.721;37.542;38.552;39.562;40.572;41.583;42.593;42.099;41.607;41.118;40.632;40.148;40.003;39.857;39.712;39.566;39.421;39.275;39.13;38.985;38.839;38.694;38.184;37.675;37.166;36.656;36.147;35.638;35.128;34.619;34.11;33.601;33.211;32.822;32.433;32.044;31.655;31.266;30.876;30.487;30.098;29.709
