TWA\TWS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
101;0;1.844;3.687;5.461;7.236;8.405;9.329;10.252;11.175;11.668;12.16;12.61;13.164;13.778;14.4;15.142;15.895;16.475;17.055;17.613;18.171;18.544;18.916;19.271;19.625;19.907;20.107;20.254;20.401;20.547;20.704;20.973;21.242;21.137;21.032;20.927;20.869;20.81;20.749;20.686;20.622;20.438;20.254;20.07;19.887;19.703;19.519;19.335;19.152;18.968;18.784;18.567;18.349;18.132;17.914;17.697;17.479;17.262;17.045;16.827;16.61;15.916;15.223;14.529;13.836;13.142;12.449;11.755;11.062;10.368;9.675
102;0;1.831;3.663;5.431;7.2;8.385;9.319;10.253;11.187;11.671;12.154;12.617;13.184;13.798;14.42;15.172;15.935;16.521;17.107;17.66;18.213;18.603;18.993;19.337;19.682;19.953;20.166;20.319;20.472;20.624;20.785;21.052;21.319;21.28;21.24;21.2;21.076;20.951;20.825;20.698;20.572;20.399;20.226;20.053;19.88;19.707;19.534;19.361;19.188;19.015;18.842;18.625;18.408;18.191;17.973;17.756;17.539;17.322;17.104;16.887;16.67;15.974;15.278;14.582;13.886;13.19;12.495;11.799;11.103;10.407;9.711
103;0;1.819;3.639;5.401;7.163;8.365;9.31;10.255;11.199;11.674;12.148;12.624;13.204;13.818;14.441;15.202;15.974;16.567;17.159;17.707;18.255;18.662;19.07;19.404;19.738;19.999;20.224;20.384;20.543;20.7;20.867;21.132;21.396;21.422;21.448;21.474;21.282;21.092;20.901;20.711;20.521;20.359;20.197;20.035;19.873;19.711;19.549;19.387;19.225;19.063;18.901;18.683;18.466;18.249;18.032;17.815;17.598;17.381;17.164;16.947;16.73;16.032;15.333;14.635;13.937;13.239;12.54;11.842;11.144;10.445;9.747
104;0;1.807;3.615;5.371;7.127;8.345;9.3;10.256;11.212;11.677;12.142;12.631;13.224;13.839;14.461;15.232;16.014;16.613;17.211;17.754;18.296;18.722;19.148;19.471;19.794;20.045;20.282;20.448;20.614;20.776;20.948;21.211;21.474;21.565;21.656;21.747;21.489;21.232;20.977;20.724;20.471;20.32;20.169;20.017;19.866;19.715;19.564;19.412;19.261;19.11;18.959;18.742;18.525;18.308;18.091;17.874;17.658;17.441;17.224;17.007;16.79;16.09;15.389;14.688;13.987;13.287;12.586;11.885;11.185;10.484;9.783
105;0;1.795;3.591;5.341;7.091;8.325;9.291;10.257;11.224;11.68;12.136;12.638;13.244;13.859;14.482;15.262;16.054;16.659;17.264;17.801;18.338;18.781;19.225;19.538;19.851;20.09;20.341;20.513;20.685;20.852;21.029;21.29;21.551;21.707;21.864;22.02;21.696;21.373;21.054;20.736;20.421;20.281;20.14;20;19.859;19.719;19.579;19.438;19.298;19.157;19.017;18.8;18.584;18.367;18.15;17.934;17.717;17.5;17.284;17.067;16.85;16.147;15.444;14.741;14.038;13.335;12.632;11.929;11.226;10.522;9.819
106;0;1.782;3.565;5.307;7.049;8.285;9.258;10.232;11.206;11.669;12.132;12.636;13.244;13.869;14.502;15.294;16.095;16.706;17.316;17.858;18.401;18.827;19.254;19.561;19.867;20.128;20.374;20.559;20.743;20.925;21.115;21.376;21.636;21.79;21.944;22.097;21.791;21.486;21.184;20.884;20.586;20.435;20.284;20.134;19.983;19.832;19.682;19.531;19.38;19.23;19.079;18.861;18.644;18.426;18.208;17.991;17.773;17.556;17.338;17.12;16.903;16.197;15.492;14.787;14.081;13.376;12.671;11.965;11.26;10.555;9.849
107;0;1.769;3.539;5.273;7.007;8.245;9.226;10.207;11.187;11.658;12.128;12.634;13.244;13.879;14.523;15.325;16.137;16.753;17.368;17.916;18.463;18.873;19.283;19.584;19.884;20.166;20.408;20.605;20.802;20.998;21.2;21.461;21.722;21.873;22.024;22.175;21.886;21.599;21.314;21.031;20.75;20.589;20.428;20.267;20.107;19.946;19.785;19.624;19.463;19.302;19.141;18.923;18.704;18.485;18.267;18.048;17.829;17.611;17.392;17.173;16.955;16.247;15.54;14.832;14.125;13.417;12.71;12.002;11.295;10.587;9.88
108;0;1.756;3.513;5.239;6.965;8.205;9.193;10.181;11.169;11.647;12.124;12.632;13.244;13.89;14.543;15.356;16.179;16.799;17.42;17.973;18.526;18.919;19.312;19.606;19.901;20.203;20.441;20.651;20.86;21.071;21.286;21.547;21.807;21.956;22.104;22.252;21.981;21.712;21.445;21.179;20.915;20.743;20.572;20.401;20.23;20.059;19.888;19.717;19.546;19.375;19.203;18.984;18.764;18.544;18.325;18.105;17.885;17.666;17.446;17.227;17.007;16.297;15.587;14.878;14.168;13.458;12.749;12.039;11.329;10.619;9.91
109;0;1.743;3.486;5.205;6.923;8.164;9.16;10.156;11.151;11.636;12.12;12.63;13.244;13.9;14.564;15.387;16.221;16.846;17.472;18.03;18.588;18.965;19.342;19.629;19.917;20.241;20.474;20.697;20.919;21.144;21.371;21.632;21.893;22.038;22.184;22.329;22.077;21.825;21.575;21.327;21.079;20.898;20.716;20.535;20.354;20.172;19.991;19.81;19.628;19.447;19.266;19.045;18.824;18.604;18.383;18.162;17.942;17.721;17.5;17.28;17.059;16.347;15.635;14.923;14.211;13.499;12.787;12.076;11.364;10.652;9.94
110;0;1.73;3.46;5.17;6.881;8.124;9.127;10.13;11.133;11.625;12.116;12.628;13.244;13.91;14.584;15.418;16.262;16.893;17.524;18.088;18.651;19.011;19.371;19.652;19.934;20.278;20.508;20.742;20.977;21.217;21.457;21.718;21.979;22.121;22.264;22.406;22.172;21.938;21.706;21.474;21.244;21.052;20.86;20.669;20.477;20.286;20.094;19.903;19.711;19.519;19.328;19.106;18.884;18.663;18.441;18.219;17.998;17.776;17.555;17.333;17.111;16.397;15.683;14.969;14.255;13.54;12.826;12.112;11.398;10.684;9.97
111;0;1.723;3.446;5.143;6.848;8.098;9.103;10.108;11.113;11.607;12.1;12.61;13.224;13.91;14.605;15.428;16.262;16.89;17.518;18.074;18.63;19.008;19.385;19.676;19.967;20.318;20.547;20.8;21.052;21.297;21.543;21.798;22.085;22.241;22.396;22.552;22.342;22.131;21.922;21.713;21.504;21.299;21.094;20.889;20.683;20.478;20.273;20.068;19.863;19.657;19.452;19.229;19.006;18.783;18.56;18.337;18.114;17.891;17.668;17.445;17.222;16.502;15.782;15.063;14.343;13.624;12.904;12.185;11.465;10.746;10.026
112;0;1.716;3.432;5.116;6.816;8.072;9.079;10.086;11.093;11.589;12.084;12.592;13.204;13.91;14.626;15.438;16.262;16.887;17.512;18.061;18.609;19.005;19.4;19.7;20.001;20.358;20.587;20.857;21.127;21.378;21.628;21.894;22.191;22.36;22.529;22.698;22.511;22.324;22.138;21.951;21.765;21.546;21.327;21.109;20.89;20.671;20.452;20.233;20.014;19.795;19.577;19.352;19.128;18.903;18.679;18.454;18.23;18.005;17.781;17.556;17.332;16.607;15.882;15.157;14.432;13.707;12.982;12.257;11.532;10.807;10.082
113;0;1.709;3.418;5.094;6.784;8.046;9.055;10.064;11.073;11.571;12.068;12.574;13.184;13.91;14.646;15.449;16.262;16.884;17.506;18.047;18.588;19.001;19.415;19.724;20.034;20.397;20.627;20.915;21.202;21.458;21.714;21.99;22.298;22.48;22.662;22.844;22.681;22.518;22.354;22.19;22.026;21.793;21.561;21.328;21.096;20.863;20.631;20.398;20.166;19.933;19.701;19.475;19.249;19.023;18.797;18.572;18.346;18.12;17.894;17.668;17.442;16.712;15.981;15.251;14.521;13.79;13.06;12.329;11.599;10.869;10.138
114;0;1.702;3.404;5.092;6.78;8.024;9.031;10.042;11.053;11.553;12.052;12.556;13.164;13.91;14.667;15.459;16.262;16.881;17.499;18.033;18.568;18.998;19.429;19.748;20.068;20.437;20.666;20.972;21.278;21.538;21.799;22.086;22.404;22.6;22.795;22.99;22.851;22.711;22.57;22.429;22.287;22.041;21.794;21.548;21.302;21.056;20.81;20.564;20.318;20.071;19.825;19.598;19.371;19.143;18.916;18.689;18.462;18.234;18.007;17.78;17.553;16.817;16.081;15.345;14.609;13.873;13.138;12.402;11.666;10.93;10.194
115;0;1.695;3.39;5.09;6.79;8.074;9.014;10.02;11.033;11.535;12.036;12.537;13.143;13.91;14.687;15.47;16.262;16.878;17.493;18.02;18.547;18.995;19.444;19.772;20.101;20.476;20.706;21.029;21.353;21.619;21.885;22.182;22.511;22.719;22.928;23.136;23.021;22.904;22.786;22.667;22.547;22.288;22.028;21.768;21.508;21.249;20.989;20.729;20.469;20.209;19.95;19.721;19.492;19.264;19.035;18.806;18.578;18.349;18.12;17.892;17.663;16.922;16.18;15.439;14.698;13.957;13.216;12.474;11.733;10.992;10.251
116;0;1.684;3.368;5.058;6.748;8.036;8.992;9.977;10.993;11.514;12.036;12.539;13.145;13.911;14.687;15.47;16.262;16.877;17.491;18.008;18.526;18.995;19.465;19.79;20.116;20.497;20.762;21.092;21.422;21.704;21.987;22.296;22.627;22.846;23.064;23.282;23.165;23.047;22.929;22.809;22.688;22.426;22.165;21.904;21.642;21.381;21.12;20.858;20.597;20.335;20.074;19.844;19.613;19.383;19.153;18.923;18.692;18.462;18.232;18.001;17.771;17.025;16.279;15.534;14.788;14.042;13.296;12.55;11.805;11.059;10.313
117;0;1.673;3.346;5.026;6.706;7.998;8.969;9.941;10.953;11.494;12.036;12.54;13.147;13.912;14.687;15.47;16.262;16.876;17.489;17.997;18.505;18.995;19.485;19.808;20.13;20.518;20.819;21.154;21.49;21.79;22.089;22.409;22.744;22.972;23.2;23.428;23.31;23.191;23.071;22.95;22.828;22.565;22.302;22.039;21.776;21.513;21.25;20.987;20.724;20.461;20.198;19.967;19.735;19.503;19.271;19.039;18.807;18.575;18.343;18.111;17.879;17.129;16.379;15.628;14.878;14.127;13.377;12.626;11.876;11.125;10.375
118;0;1.662;3.324;4.994;6.664;7.96;8.947;9.935;10.923;11.474;12.036;12.541;13.149;13.913;14.687;15.47;16.262;16.875;17.487;17.985;18.484;18.995;19.506;19.826;20.145;20.539;20.875;21.217;21.559;21.875;22.191;22.523;22.861;23.099;23.337;23.575;23.455;23.335;23.214;23.092;22.969;22.704;22.44;22.175;21.91;21.646;21.381;21.117;20.852;20.587;20.323;20.089;19.856;19.622;19.389;19.155;18.922;18.688;18.455;18.221;17.988;17.233;16.478;15.723;14.968;14.213;13.457;12.702;11.947;11.192;10.437
119;0;1.651;3.302;4.962;6.622;7.922;8.925;9.929;10.933;11.469;12.036;12.542;13.151;13.914;14.687;15.47;16.262;16.874;17.485;17.974;18.463;18.995;19.527;19.843;20.159;20.56;20.931;21.28;21.628;21.961;22.294;22.637;22.98;23.225;23.473;23.721;23.6;23.479;23.357;23.233;23.109;22.843;22.577;22.311;22.044;21.778;21.512;21.246;20.98;20.713;20.447;20.212;19.977;19.742;19.507;19.272;19.037;18.801;18.566;18.331;18.096;17.336;16.577;15.817;15.057;14.298;13.538;12.778;12.019;11.259;10.499
120;0;1.64;3.28;4.93;6.58;7.884;8.903;9.923;10.943;11.54;12.136;12.548;13.153;13.915;14.687;15.47;16.262;16.872;17.483;17.963;18.442;18.995;19.548;19.861;20.174;20.581;20.988;21.342;21.697;22.046;22.396;22.75;23.105;23.352;23.609;23.867;23.745;23.623;23.499;23.375;23.25;22.982;22.714;22.446;22.178;21.911;21.643;21.375;21.107;20.839;20.572;20.335;20.098;19.861;19.625;19.388;19.151;18.915;18.678;18.441;18.204;17.44;16.676;15.912;15.147;14.383;13.619;12.854;12.09;11.326;10.562
121;0;1.626;3.252;4.886;6.519;7.825;8.844;9.862;10.881;11.49;12.1;12.541;13.129;13.912;14.706;15.479;16.262;16.864;17.466;17.954;18.442;18.994;19.546;19.87;20.195;20.622;21.029;21.394;21.759;22.12;22.481;22.845;23.209;23.442;23.693;23.969;23.851;23.732;23.613;23.492;23.37;23.101;22.831;22.562;22.293;22.024;21.755;21.485;21.216;20.947;20.678;20.44;20.202;19.964;19.725;19.487;19.249;19.011;18.773;18.535;18.297;17.529;16.761;15.992;15.224;14.456;13.688;12.92;12.152;11.384;10.616
122;0;1.612;3.224;4.841;6.459;7.767;8.784;9.801;10.818;11.441;12.064;12.533;13.107;13.909;14.724;15.488;16.262;16.856;17.449;17.946;18.442;18.993;19.544;19.88;20.216;20.664;21.071;21.447;21.822;22.194;22.567;22.94;23.314;23.545;23.777;24.071;23.957;23.842;23.726;23.609;23.49;23.22;22.949;22.678;22.408;22.137;21.867;21.596;21.325;21.055;20.784;20.545;20.305;20.066;19.826;19.587;19.347;19.108;18.868;18.629;18.389;17.617;16.845;16.073;15.301;14.529;13.758;12.986;12.214;11.442;10.67
123;0;1.598;3.196;4.797;6.399;7.709;8.725;9.74;10.756;11.392;12.028;12.526;13.129;13.906;14.743;15.497;16.262;16.847;17.433;17.937;18.442;18.992;19.542;19.889;20.237;20.706;21.113;21.499;21.885;22.269;22.652;23.035;23.418;23.649;23.88;24.173;24.063;23.952;23.839;23.725;23.611;23.339;23.067;22.795;22.523;22.251;21.979;21.707;21.435;21.162;20.89;20.65;20.409;20.168;19.927;19.686;19.445;19.204;18.963;18.722;18.481;17.706;16.93;16.154;15.378;14.603;13.827;13.051;12.276;11.5;10.724
124;0;1.584;3.167;4.753;6.339;7.651;8.665;9.68;10.694;11.343;11.992;12.519;13.151;13.955;14.769;15.507;16.262;16.839;17.416;17.929;18.442;18.991;19.54;19.899;20.257;20.748;21.154;21.551;21.947;22.343;22.738;23.13;23.522;23.753;23.983;24.275;24.169;24.061;23.953;23.842;23.731;23.458;23.184;22.911;22.637;22.364;22.09;21.817;21.544;21.27;20.997;20.754;20.512;20.27;20.028;19.785;19.543;19.301;19.058;18.816;18.574;17.794;17.014;16.235;15.455;14.676;13.896;13.117;12.337;11.558;10.778
125;0;1.57;3.139;4.709;6.279;7.593;8.606;9.619;10.632;11.294;11.956;12.512;13.174;14.042;14.923;15.578;16.262;16.831;17.399;17.921;18.442;18.99;19.538;19.908;20.278;20.789;21.196;21.603;22.01;22.417;22.823;23.225;23.627;23.856;24.086;24.378;24.275;24.171;24.066;23.959;23.851;23.577;23.302;23.027;22.752;22.477;22.202;21.928;21.653;21.378;21.103;20.859;20.616;20.372;20.128;19.884;19.641;19.397;19.153;18.91;18.666;17.882;17.099;16.316;15.532;14.749;13.966;13.182;12.399;11.616;10.832
126;0;1.558;3.115;4.667;6.219;7.533;8.546;9.559;10.572;11.233;11.894;12.472;13.155;14.018;14.893;15.581;16.279;16.819;17.38;17.921;18.461;19.007;19.552;19.934;20.316;20.81;21.238;21.655;22.072;22.489;22.905;23.307;23.71;23.954;24.197;24.503;24.399;24.294;24.187;24.079;23.97;23.694;23.418;23.142;22.866;22.59;22.314;22.038;21.761;21.485;21.209;20.964;20.719;20.474;20.229;19.984;19.739;19.494;19.248;19.003;18.758;17.971;17.184;16.397;15.609;14.822;14.035;13.248;12.461;11.674;10.887
127;0;1.546;3.091;4.625;6.158;7.472;8.485;9.498;10.511;11.171;11.831;12.432;13.137;13.994;14.862;15.584;16.316;16.808;17.362;17.921;18.48;19.023;19.567;19.96;20.353;20.831;21.28;21.707;22.135;22.561;22.986;23.39;23.794;24.051;24.308;24.628;24.523;24.416;24.308;24.199;24.088;23.811;23.534;23.256;22.979;22.702;22.425;22.147;21.87;21.593;21.316;21.069;20.823;20.576;20.33;20.083;19.837;19.59;19.343;19.097;18.85;18.059;17.268;16.477;15.687;14.896;14.105;13.314;12.523;11.732;10.941
128;0;1.534;3.067;4.583;6.098;7.412;8.425;9.438;10.451;11.11;11.769;12.392;13.119;13.969;14.831;15.588;16.354;16.806;17.343;17.921;18.499;19.04;19.581;19.986;20.391;20.852;21.321;21.759;22.198;22.633;23.068;23.472;23.877;24.148;24.419;24.753;24.646;24.538;24.429;24.318;24.206;23.928;23.65;23.371;23.093;22.814;22.536;22.257;21.979;21.701;21.422;21.174;20.926;20.678;20.43;20.182;19.934;19.686;19.439;19.191;18.943;18.148;17.353;16.558;15.764;14.969;14.174;13.379;12.584;11.79;10.995
129;0;1.522;3.043;4.541;6.038;7.352;8.365;9.378;10.391;11.049;11.707;12.352;13.101;13.945;14.8;15.591;16.392;16.881;17.37;17.921;18.517;19.057;19.596;20.012;20.428;20.873;21.363;21.812;22.26;22.705;23.149;23.555;23.96;24.246;24.531;24.878;24.77;24.661;24.55;24.438;24.325;24.045;23.765;23.486;23.206;22.927;22.647;22.367;22.088;21.808;21.528;21.279;21.03;20.78;20.531;20.282;20.032;19.783;19.534;19.284;19.035;18.236;17.438;16.639;15.841;15.042;14.243;13.445;12.646;11.848;11.049
130;0;1.51;3.019;4.498;5.978;7.292;8.305;9.318;10.331;10.988;11.645;12.312;13.083;13.92;14.769;15.594;16.429;16.956;17.483;17.921;18.536;19.073;19.611;20.038;20.466;20.894;21.405;21.864;22.323;22.777;23.23;23.637;24.044;24.343;24.642;25.004;24.894;24.783;24.671;24.558;24.443;24.162;23.881;23.601;23.32;23.039;22.758;22.477;22.196;21.916;21.635;21.384;21.133;20.882;20.632;20.381;20.13;19.879;19.629;19.378;19.127;18.325;17.522;16.72;15.918;15.115;14.313;13.51;12.708;11.906;11.103
131;0;1.486;2.973;4.43;5.888;7.192;8.197;9.203;10.209;10.877;11.545;12.21;12.978;13.822;14.679;15.517;16.367;16.893;17.42;17.883;18.549;19.085;19.621;20.065;20.51;20.956;21.467;21.915;22.362;22.817;23.272;23.709;24.146;24.467;24.787;25.133;25.034;24.934;24.832;24.728;24.624;24.341;24.058;23.775;23.491;23.208;22.925;22.642;22.359;22.076;21.793;21.541;21.288;21.036;20.784;20.531;20.279;20.027;19.774;19.522;19.27;18.461;17.653;16.844;16.036;15.228;14.419;13.611;12.802;11.994;11.185
132;0;1.463;2.927;4.362;5.797;7.091;8.09;9.088;10.086;10.765;11.444;12.107;12.872;13.725;14.589;15.441;16.304;16.831;17.358;17.846;18.561;19.096;19.632;20.093;20.554;21.019;21.53;21.966;22.402;22.858;23.314;23.781;24.248;24.591;24.933;25.275;25.174;25.084;24.992;24.899;24.804;24.519;24.234;23.948;23.663;23.378;23.093;22.807;22.522;22.237;21.952;21.698;21.444;21.19;20.936;20.682;20.428;20.174;19.92;19.666;19.412;18.598;17.783;16.969;16.154;15.34;14.525;13.711;12.897;12.082;11.268
133;0;1.44;2.881;4.294;5.707;6.991;7.982;8.973;9.964;10.654;11.344;12.005;12.767;13.627;14.498;15.364;16.241;16.768;17.295;17.808;18.574;19.108;19.642;20.12;20.597;21.081;21.593;22.017;22.442;22.899;23.355;23.853;24.351;24.714;25.078;25.442;25.328;25.234;25.153;25.07;24.985;24.697;24.41;24.122;23.835;23.547;23.26;22.973;22.685;22.398;22.11;21.855;21.599;21.343;21.088;20.832;20.577;20.321;20.066;19.81;19.554;18.734;17.914;17.093;16.273;15.452;14.632;13.811;12.991;12.17;11.35
134;0;1.417;2.834;4.226;5.617;6.891;7.874;8.858;9.841;10.543;11.244;11.903;12.662;13.529;14.408;15.287;16.179;16.706;17.232;17.771;18.586;19.119;19.652;20.147;20.641;21.144;21.655;22.068;22.481;22.939;23.397;23.925;24.453;24.838;25.223;25.609;25.497;25.385;25.314;25.24;25.165;24.876;24.586;24.296;24.007;23.717;23.427;23.138;22.848;22.558;22.269;22.011;21.754;21.497;21.24;20.983;20.726;20.468;20.211;19.954;19.697;18.87;18.044;17.217;16.391;15.565;14.738;13.912;13.085;12.259;11.432
135;0;1.394;2.788;4.157;5.527;6.79;7.767;8.743;9.719;10.431;11.143;11.8;12.557;13.431;14.317;15.211;16.116;16.643;17.17;17.743;18.599;19.131;19.663;20.174;20.685;21.207;21.718;22.119;22.521;22.98;23.439;23.997;24.555;24.962;25.369;25.775;25.666;25.556;25.474;25.411;25.346;25.054;24.762;24.47;24.178;23.886;23.595;23.303;23.011;22.719;22.427;22.168;21.91;21.651;21.392;21.133;20.874;20.616;20.357;20.098;19.839;19.007;18.174;17.342;16.509;15.677;14.844;14.012;13.179;12.347;11.514
136;0;1.368;2.736;4.085;5.434;6.688;7.656;8.623;9.591;10.316;11.041;11.689;12.436;13.298;14.172;15.072;15.985;16.536;17.086;17.68;18.532;19.073;19.621;20.162;20.704;21.23;21.77;22.166;22.563;23.053;23.545;24.101;24.659;25.086;25.512;25.938;25.827;25.715;25.601;25.548;25.5;25.205;24.91;24.615;24.32;24.025;23.73;23.435;23.14;22.845;22.549;22.293;22.036;21.78;21.523;21.267;21.01;20.753;20.497;20.24;19.984;19.143;18.302;17.461;16.62;15.779;14.938;14.097;13.256;12.416;11.575
137;0;1.342;2.684;4.013;5.342;6.586;7.545;8.503;9.462;10.201;10.939;11.578;12.314;13.164;14.026;14.933;15.853;16.428;17.003;17.616;18.486;19.053;19.619;20.175;20.731;21.253;21.822;22.213;22.604;23.126;23.652;24.206;24.764;25.209;25.655;26.101;25.988;25.874;25.759;25.684;25.655;25.356;25.058;24.76;24.462;24.163;23.865;23.567;23.268;22.97;22.672;22.417;22.163;21.909;21.654;21.4;21.146;20.891;20.637;20.383;20.128;19.279;18.43;17.58;16.731;15.882;15.032;14.183;13.333;12.484;11.635
138;0;1.316;2.632;3.941;5.25;6.483;7.434;8.384;9.334;10.085;10.836;11.466;12.193;13.031;13.88;14.795;15.722;16.321;16.919;17.553;18.44;19.032;19.623;20.199;20.775;21.29;21.874;22.26;22.646;23.2;23.758;24.314;24.87;25.333;25.798;26.264;26.149;26.034;25.917;25.821;25.809;25.508;25.206;24.905;24.603;24.302;24;23.699;23.397;23.096;22.794;22.542;22.29;22.038;21.786;21.533;21.281;21.029;20.777;20.525;20.273;19.415;18.557;17.699;16.842;15.984;15.126;14.268;13.411;12.553;11.695
139;0;1.29;2.58;3.869;5.157;6.381;7.323;8.264;9.206;9.97;10.734;11.355;12.072;12.897;13.734;14.656;15.59;16.213;16.836;17.489;18.394;19.011;19.627;20.223;20.819;21.332;21.937;22.311;22.688;23.275;23.864;24.427;24.989;25.472;25.956;26.439;26.31;26.193;26.075;25.958;25.964;25.659;25.354;25.05;24.745;24.44;24.135;23.831;23.526;23.221;22.917;22.667;22.417;22.167;21.917;21.667;21.417;21.167;20.917;20.667;20.417;19.551;18.685;17.818;16.952;16.086;15.22;14.354;13.488;12.621;11.755
140;0;1.264;2.528;3.796;5.065;6.279;7.212;8.144;9.077;9.854;10.632;11.244;11.95;12.764;13.588;14.517;15.459;16.106;16.753;17.425;18.348;18.99;19.632;20.247;20.862;21.374;21.999;22.364;22.73;23.35;23.971;24.539;25.108;25.626;26.144;26.662;26.556;26.449;26.34;26.23;26.118;25.81;25.502;25.194;24.886;24.579;24.271;23.963;23.655;23.347;23.039;22.791;22.543;22.296;22.048;21.8;21.552;21.305;21.057;20.809;20.562;19.687;18.812;17.938;17.063;16.188;15.314;14.439;13.565;12.69;11.815
141;0;1.238;2.475;3.72;4.965;6.136;7.072;8.007;8.943;9.717;10.491;11.102;11.807;12.598;13.401;14.321;15.253;15.908;16.563;17.25;18.186;18.867;19.548;20.184;20.821;21.394;22.035;22.423;22.811;23.422;24.033;24.581;25.129;25.626;26.123;26.62;26.524;26.426;26.326;26.225;26.122;25.816;25.509;25.203;24.896;24.59;24.283;23.977;23.67;23.363;23.057;22.805;22.554;22.302;22.051;21.799;21.548;21.296;21.045;20.793;20.541;19.67;18.799;17.927;17.056;16.184;15.313;14.442;13.57;12.699;11.827
142;0;1.212;2.423;3.644;4.865;5.994;6.932;7.87;8.808;9.58;10.351;10.961;11.663;12.433;13.214;14.124;15.046;15.709;16.373;17.075;18.023;18.744;19.465;20.122;20.779;21.415;22.07;22.481;22.892;23.494;24.096;24.623;25.15;25.626;26.102;26.579;26.492;26.403;26.313;26.22;26.126;25.821;25.516;25.211;24.906;24.601;24.295;23.99;23.685;23.38;23.075;22.82;22.564;22.309;22.054;21.798;21.543;21.287;21.032;20.777;20.521;19.653;18.785;17.917;17.049;16.18;15.312;14.444;13.576;12.708;11.839
143;0;1.186;2.371;3.568;4.764;5.852;6.792;7.733;8.674;9.442;10.211;10.819;11.52;12.268;13.027;13.927;14.839;15.511;16.183;16.9;17.86;18.621;19.381;20.059;20.737;21.436;22.106;22.54;22.974;23.566;24.159;24.665;25.17;25.626;26.081;26.537;26.46;26.38;26.299;26.215;26.13;25.826;25.523;25.219;24.915;24.612;24.308;24.004;23.7;23.397;23.093;22.834;22.575;22.316;22.056;21.797;21.538;21.279;21.02;20.76;20.501;19.636;18.771;17.906;17.041;16.176;15.311;14.446;13.581;12.716;11.851
144;0;1.159;2.319;3.491;4.664;5.709;6.653;7.596;8.54;9.305;10.07;10.678;11.376;12.103;12.84;13.731;14.633;15.313;15.993;16.724;17.698;18.498;19.298;19.997;20.696;21.457;22.141;22.598;23.055;23.638;24.221;24.706;25.191;25.626;26.061;26.495;26.427;26.357;26.285;26.211;26.134;25.832;25.53;25.227;24.925;24.623;24.32;24.018;23.716;23.413;23.111;22.848;22.585;22.322;22.059;21.796;21.533;21.27;21.007;20.744;20.481;19.619;18.758;17.896;17.034;16.172;15.311;14.449;13.587;12.725;11.863
145;0;1.133;2.267;3.415;4.564;5.567;6.513;7.459;8.405;9.167;9.93;10.537;11.232;11.938;12.654;13.534;14.426;15.115;15.803;16.549;17.535;18.375;19.214;19.934;20.654;21.478;22.177;22.657;23.136;23.71;24.284;24.748;25.212;25.626;26.04;26.454;26.395;26.334;26.271;26.206;26.138;25.837;25.536;25.235;24.935;24.634;24.333;24.032;23.731;23.43;23.129;22.862;22.596;22.329;22.062;21.795;21.528;21.262;20.995;20.728;20.461;19.603;18.744;17.885;17.027;16.168;15.31;14.451;13.593;12.734;11.876
146;0;1.109;2.219;3.34;4.461;5.466;6.406;7.345;8.285;9.046;9.807;10.414;11.109;11.804;12.508;13.357;14.218;14.926;15.634;16.373;17.349;18.195;19.041;19.79;20.539;21.419;22.162;22.64;23.118;23.698;24.278;24.755;25.233;25.627;26.02;26.414;26.356;26.295;26.232;26.167;26.1;25.8;25.499;25.199;24.898;24.598;24.297;23.997;23.696;23.396;23.095;22.829;22.562;22.296;22.029;21.763;21.497;21.23;20.964;20.698;20.431;19.574;18.716;17.859;17.002;16.144;15.287;14.43;13.572;12.715;11.857
147;0;1.085;2.17;3.265;4.359;5.366;6.299;7.232;8.164;8.925;9.685;10.292;10.986;11.669;12.362;13.18;14.009;14.737;15.465;16.197;17.163;18.016;18.868;19.646;20.424;21.361;22.148;22.623;23.099;23.685;24.271;24.763;25.254;25.627;26.001;26.374;26.316;26.256;26.194;26.129;26.062;25.762;25.462;25.162;24.862;24.561;24.261;23.961;23.661;23.361;23.061;22.795;22.529;22.263;21.997;21.731;21.465;21.199;20.933;20.667;20.401;19.545;18.689;17.833;16.976;16.12;15.264;14.408;13.552;12.696;11.839
148;0;1.061;2.122;3.19;4.257;5.266;6.192;7.118;8.044;8.803;9.563;10.169;10.862;11.535;12.216;13.003;13.8;14.548;15.296;16.02;16.978;17.836;18.695;19.502;20.31;21.303;22.133;22.606;23.08;23.673;24.265;24.77;25.275;25.628;25.981;26.335;26.277;26.217;26.155;26.09;26.024;25.724;25.424;25.125;24.825;24.525;24.226;23.926;23.626;23.327;23.027;22.761;22.496;22.23;21.964;21.699;21.433;21.168;20.902;20.637;20.371;19.516;18.661;17.806;16.951;16.096;15.241;14.386;13.531;12.676;11.821
